timeNow,imuPosX,imuPosY,uwbPosX,uwbPosY,syncPosX,syncPosY,lightHousePosX,lightHousePosY,lightHousePosZ
1702580550.152446659,0,0,10.5,-3.75391,1.08754,-0.172119,0.7247,0.0838,0.6095
1702580550.166478160,0,0,14.6125,-5.82734,1.30589,-0.263421,0.7247,0.0838,0.6095
1702580550.179569620,0,0,14.6125,-5.82734,1.30589,-0.263421,0.7247,0.0838,0.6095
1702580550.193557079,0,0,14.6125,-5.82734,1.30589,-0.263421,0.7247,0.0838,0.6095
1702580550.207308581,0,0,14.6125,-5.82734,1.30589,-0.263421,0.7247,0.0838,0.6095
1702580550.220575916,0,0,14.6125,-5.82734,1.30589,-0.263421,0.7248,0.0837,0.6094
1702580550.234575625,0,0,14.6125,-5.82734,1.30589,-0.263421,0.7248,0.0837,0.6094
1702580550.248635710,0,0,14.6125,-5.82734,1.30589,-0.263421,0.7248,0.0837,0.6094
1702580550.262721461,0,0,9.42188,-1.28047,1.44269,-0.280564,0.7248,0.0837,0.6094
1702580550.277370421,0,0,9.42188,-1.28047,1.44269,-0.280564,0.7248,0.0837,0.6094
1702580550.291338339,0,0,9.42188,-1.28047,1.44269,-0.280564,0.7248,0.0837,0.6094
1702580550.305328424,0,0,9.42188,-1.28047,1.44269,-0.280564,0.7248,0.0837,0.6094
1702580550.318704550,0,0,9.42188,-1.28047,1.44269,-0.280564,0.7248,0.0836,0.6095
1702580550.332574177,0,0,9.42188,-1.28047,1.44269,-0.280564,0.7248,0.0836,0.6095
1702580550.346491345,0,0,9.42188,-1.28047,1.44269,-0.280564,0.7248,0.0836,0.6095
1702580550.359525054,0,0,6.3125,-1.29609,1.52812,-0.298379,0.7248,0.0836,0.6095
1702580550.373987931,0,0,6.3125,-1.29609,1.52812,-0.298379,0.7248,0.0836,0.6095
1702580550.387474599,0,0,6.3125,-1.29609,1.52812,-0.298379,0.7248,0.0836,0.6095
1702580550.401602350,0,0,6.3125,-1.29609,1.52812,-0.298379,0.7248,0.0836,0.6095
1702580550.414619143,0,0,6.3125,-1.29609,1.52812,-0.298379,0.7248,0.0836,0.6095
1702580550.428614770,0,0,6.3125,-1.29609,1.52812,-0.298379,0.7247,0.0836,0.6092
1702580550.443481896,0,0,6.3125,-1.29609,1.52812,-0.298379,0.7247,0.0836,0.6092
1702580550.456580648,0,0,6.3125,-1.29609,1.52812,-0.298379,0.7247,0.0836,0.6092
1702580550.470307357,0,0,6.325,-2.71016,1.61545,-0.342285,0.7247,0.0836,0.6092
1702580550.483538817,0,0,6.325,-2.71016,1.61545,-0.342285,0.7247,0.0836,0.6092
1702580550.497565068,0,0,6.325,-2.71016,1.61545,-0.342285,0.7247,0.0836,0.6092
1702580550.510673736,0,0,6.325,-2.71016,1.61545,-0.342285,0.7247,0.0836,0.6092
1702580550.524446529,0,0,6.325,-2.71016,1.61545,-0.342285,0.7247,0.0835,0.6092
1702580550.537547031,0,0,6.325,-2.71016,1.61545,-0.342285,0.7247,0.0835,0.6092
1702580550.552704366,0,0,6.325,-2.71016,1.61545,-0.342285,0.7247,0.0835,0.6092
1702580550.567360325,0,0,5.24479,2.4138,1.68384,-0.290352,0.7247,0.0835,0.6092
1702580550.581363535,0,0,5.24479,2.4138,1.68384,-0.290352,0.7247,0.0835,0.6092
1702580550.594450328,0,0,5.24479,2.4138,1.68384,-0.290352,0.7247,0.0835,0.6092
1702580550.608450621,0,0,5.24479,2.4138,1.68384,-0.290352,0.7247,0.0835,0.6092
1702580550.622458789,0,0,5.24479,2.4138,1.68384,-0.290352,0.7247,0.0835,0.6092
1702580550.635576791,0,0,5.24479,2.4138,1.68384,-0.290352,0.7247,0.0835,0.6093
1702580550.650456750,0,0,5.24479,2.4138,1.68384,-0.290352,0.7247,0.0835,0.6093
1702580550.664452377,0,0,12.6,-3.22109,1.89623,-0.347376,0.7247,0.0835,0.6093
1702580550.677556961,0,0,12.6,-3.22109,1.89623,-0.347376,0.7247,0.0835,0.6093
1702580550.691610338,0,0,12.6,-3.22109,1.89623,-0.347376,0.7247,0.0835,0.6093
1702580550.705295048,0,0,12.6,-3.22109,1.89623,-0.347376,0.7247,0.0835,0.6093
1702580550.719300007,0,0,12.6,-3.22109,1.89623,-0.347376,0.7247,0.0835,0.6093
1702580550.732610509,0,0,12.6,-3.22109,1.89623,-0.347376,0.7247,0.0835,0.6092
1702580550.746492968,0,0,12.6,-3.22109,1.89623,-0.347376,0.7247,0.0835,0.6092
1702580550.760301928,0,0,12.55,-2.2375,2.10981,-0.385267,0.7247,0.0835,0.6092
1702580550.773542429,0,0,12.55,-2.2375,2.10981,-0.385267,0.7247,0.0835,0.6092
1702580550.787428389,0,0,12.55,-2.2375,2.10981,-0.385267,0.7247,0.0835,0.6092
1702580550.801441807,0,0,12.55,-2.2375,2.10981,-0.385267,0.7247,0.0835,0.6092
1702580550.815182225,0,0,12.55,-2.2375,2.10981,-0.385267,0.7247,0.0835,0.6092
1702580550.828388310,0,0,12.55,-2.2375,2.10981,-0.385267,0.7247,0.0835,0.6092
1702580550.842368770,0,0,12.55,-2.2375,2.10981,-0.385267,0.7248,0.0835,0.6092
1702580550.855678104,0,0,12.55,-2.2375,2.10981,-0.385267,0.7248,0.0835,0.6092
1702580550.869680147,0,0,11.5615,-4.19896,2.30464,-0.463879,0.7248,0.0835,0.6092
1702580550.883604607,0,0,11.5615,-4.19896,2.30464,-0.463879,0.7248,0.0835,0.6092
1702580550.897290192,0,0,11.5615,-4.19896,2.30464,-0.463879,0.7248,0.0835,0.6092
1702580550.911300693,0,0,11.5615,-4.19896,2.30464,-0.463879,0.7248,0.0835,0.6092
1702580550.924551111,0,0,11.5615,-4.19896,2.30464,-0.463879,0.7248,0.0835,0.6092
1702580550.938305238,0,0,11.5615,-4.19896,2.30464,-0.463879,0.7247,0.0833,0.6093
1702580550.951428489,0,0,11.5615,-4.19896,2.30464,-0.463879,0.7247,0.0833,0.6093
1702580550.965427032,0,0,16.8,-7.10547,2.6113,-0.604387,0.7247,0.0833,0.6093
1702580550.979242700,0,0,16.8,-7.10547,2.6113,-0.604387,0.7247,0.0833,0.6093
1702580550.993176493,0,0,16.8,-7.10547,2.6113,-0.604387,0.7247,0.0833,0.6093
1702580551.006310828,0,0,16.8,-7.10547,2.6113,-0.604387,0.7247,0.0833,0.6093
1702580551.020302663,0,0,16.8,-7.10547,2.6113,-0.604387,0.7247,0.0833,0.6093
1702580551.034302664,0,0,16.8,-7.10547,2.6113,-0.604387,0.7249,0.0834,0.6091
1702580551.047548707,0,0,16.8,-7.10547,2.6113,-0.604387,0.7249,0.0834,0.6091
1702580551.061577000,0,0,9.45938,-5.33359,2.75973,-0.706895,0.7249,0.0834,0.6091
1702580551.075305168,0,0,9.45938,-5.33359,2.75973,-0.706895,0.7249,0.0834,0.6091
1702580551.089376044,0,0,9.45938,-5.33359,2.75973,-0.706895,0.7249,0.0834,0.6091
1702580551.102430462,0,0,9.45938,-5.33359,2.75973,-0.706895,0.7249,0.0834,0.6091
1702580551.116487631,0,0,9.45938,-5.33359,2.75973,-0.706895,0.7249,0.0834,0.6091
1702580551.130477715,0,0,9.45938,-5.33359,2.75973,-0.706895,0.7249,0.0834,0.6091
1702580551.144178758,0,0,9.45938,-5.33359,2.75973,-0.706895,0.7249,0.0836,0.6092
1702580551.157490135,0,0,9.45938,-5.33359,2.75973,-0.706895,0.7249,0.0836,0.6092
1702580551.171427428,0,0,10.5208,-4.55521,2.93182,-0.792223,0.7249,0.0836,0.6092
1702580551.185492762,0,0,10.5208,-4.55521,2.93182,-0.792223,0.7249,0.0836,0.6092
1702580551.199430056,0,0,10.5208,-4.55521,2.93182,-0.792223,0.7249,0.0836,0.6092
1702580551.213488099,0,0,10.5208,-4.55521,2.93182,-0.792223,0.7249,0.0836,0.6092
1702580551.226548933,0,0,10.5208,-4.55521,2.93182,-0.792223,0.7249,0.0836,0.6092
1702580551.240302768,0,0,10.5208,-4.55521,2.93182,-0.792223,0.7248,0.0835,0.6093
1702580551.254296644,0,0,10.5208,-4.55521,2.93182,-0.792223,0.7248,0.0835,0.6093
1702580551.267551437,0,0,3.16563,-1.74063,2.93711,-0.813703,0.7248,0.0835,0.6093
1702580551.281300605,0,0,3.16563,-1.74063,2.93711,-0.813703,0.7248,0.0835,0.6093
1702580551.295301190,0,0,3.16563,-1.74063,2.93711,-0.813703,0.7248,0.0835,0.6093
1702580551.308425025,0,0,3.16563,-1.74063,2.93711,-0.813703,0.7248,0.0835,0.6093
1702580551.322423568,0,0,3.16563,-1.74063,2.93711,-0.813703,0.7248,0.0835,0.6093
1702580551.339616736,0,0,3.16563,-1.74063,2.93711,-0.813703,0.7248,0.0835,0.6093
1702580551.353554321,0,0,3.16563,-1.74063,2.93711,-0.813703,0.7248,0.0836,0.6092
1702580551.367304072,0,0,9.49687,-5.09688,3.08866,-0.912651,0.7248,0.0836,0.6092
1702580551.381311657,0,0,9.49687,-5.09688,3.08866,-0.912651,0.7248,0.0836,0.6092
1702580551.394484200,0,0,9.49687,-5.09688,3.08866,-0.912651,0.7248,0.0836,0.6092
1702580551.408432868,0,0,9.49687,-5.09688,3.08866,-0.912651,0.7248,0.0836,0.6092
1702580551.422337495,0,0,9.49687,-5.09688,3.08866,-0.912651,0.7248,0.0836,0.6092
1702580551.435478538,0,0,9.49687,-5.09688,3.08866,-0.912651,0.7248,0.0836,0.6092
1702580551.449321622,0,0,9.49687,-5.09688,3.08866,-0.912651,0.7247,0.0837,0.6094
1702580551.463453457,0,0,8.38333,0.216667,3.21326,-0.886073,0.7247,0.0837,0.6094
1702580551.477181917,0,0,8.38333,0.216667,3.21326,-0.886073,0.7247,0.0837,0.6094
1702580551.490370501,0,0,8.38333,0.216667,3.21326,-0.886073,0.7247,0.0837,0.6094
1702580551.504581670,0,0,8.38333,0.216667,3.21326,-0.886073,0.7247,0.0837,0.6094
1702580551.518316254,0,0,8.38333,0.216667,3.21326,-0.886073,0.7247,0.0837,0.6094
1702580551.532383339,0,0,8.38333,0.216667,3.21326,-0.886073,0.7247,0.0837,0.6094
1702580551.545500757,0,0,8.38333,0.216667,3.21326,-0.886073,0.7247,0.0837,0.6094
1702580551.559494633,0,0,-1.11022e-16,1.6,3.13632,-0.826539,0.7247,0.0837,0.6093
1702580551.573374760,0,0,-1.11022e-16,1.6,3.13632,-0.826539,0.7247,0.0837,0.6093
1702580551.586432386,0,0,-1.11022e-16,1.6,3.13632,-0.826539,0.7247,0.0837,0.6093
1702580551.600438513,0,0,-1.11022e-16,1.6,3.13632,-0.826539,0.7247,0.0837,0.6093
1702580551.614174556,0,0,-1.11022e-16,1.6,3.13632,-0.826539,0.7247,0.0837,0.6093
1702580551.627304515,0,0,-1.11022e-16,1.6,3.13632,-0.826539,0.7247,0.0837,0.6093
1702580551.641377142,0,0,-1.11022e-16,1.6,3.13632,-0.826539,0.7247,0.0837,0.6093
1702580551.655308018,0,0,-1.11022e-16,1.6,3.13632,-0.826539,0.7248,0.0837,0.6093
1702580551.668556103,0,0,13.6635,-6.13854,3.39255,-0.955832,0.7248,0.0837,0.6093
1702580551.682303521,0,0,13.6635,-6.13854,3.39255,-0.955832,0.7248,0.0837,0.6093
1702580551.696303230,0,0,13.6635,-6.13854,3.39255,-0.955832,0.7248,0.0837,0.6093
1702580551.709427357,0,0,13.6635,-6.13854,3.39255,-0.955832,0.7248,0.0837,0.6093
1702580551.723473150,0,0,13.6635,-6.13854,3.39255,-0.955832,0.7248,0.0837,0.6093
1702580551.737289985,0,0,13.6635,-6.13854,3.39255,-0.955832,0.7248,0.0837,0.6093
1702580551.751439903,0,0,13.6635,-6.13854,3.39255,-0.955832,0.7248,0.0838,0.6095
1702580551.765440196,0,0,6.2875,1.53203,3.46409,-0.894348,0.7248,0.0838,0.6095
1702580551.779168655,0,0,6.2875,1.53203,3.46409,-0.894348,0.7248,0.0838,0.6095
1702580551.792417615,0,0,6.2875,1.53203,3.46409,-0.894348,0.7248,0.0838,0.6095
1702580551.806422283,0,0,6.2875,1.53203,3.46409,-0.894348,0.7248,0.0838,0.6095
1702580551.820308535,0,0,6.2875,1.53203,3.46409,-0.894348,0.7248,0.0838,0.6095
1702580551.833299369,0,0,6.2875,1.53203,3.46409,-0.894348,0.7248,0.0838,0.6095
1702580551.847320079,0,0,6.2875,1.53203,3.46409,-0.894348,0.7248,0.0838,0.6095
1702580551.861181539,0,0,7.32812,-0.582031,3.56096,-0.886519,0.7249,0.0838,0.6095
1702580551.874543957,0,0,7.32812,-0.582031,3.56096,-0.886519,0.7249,0.0838,0.6095
1702580551.888552708,0,0,7.32812,-0.582031,3.56096,-0.886519,0.7249,0.0838,0.6095
1702580551.902307418,0,0,7.32812,-0.582031,3.56096,-0.886519,0.7249,0.0838,0.6095
1702580551.916303628,0,0,7.32812,-0.582031,3.56096,-0.886519,0.7249,0.0838,0.6095
1702580551.929428629,0,0,7.32812,-0.582031,3.56096,-0.886519,0.7249,0.0838,0.6095
1702580551.943440880,0,0,7.32812,-0.582031,3.56096,-0.886519,0.7249,0.0838,0.6095
1702580551.957188882,0,0,7.32812,-0.582031,3.56096,-0.886519,0.7247,0.0838,0.6095
1702580551.971245175,0,0,5.23438,-0.496875,3.60347,-0.876619,0.7247,0.0838,0.6095
1702580551.984303676,0,0,5.23438,-0.496875,3.60347,-0.876619,0.7247,0.0838,0.6095
1702580551.998303386,0,0,5.23438,-0.496875,3.60347,-0.876619,0.7247,0.0838,0.6095
1702580552.011315512,0,0,5.23438,-0.496875,3.60347,-0.876619,0.7247,0.0838,0.6095
1702580552.025378222,0,0,5.23438,-0.496875,3.60347,-0.876619,0.7247,0.0838,0.6095
1702580552.039314057,0,0,5.23438,-0.496875,3.60347,-0.876619,0.7247,0.0838,0.6095
1702580552.052421558,0,0,5.23438,-0.496875,3.60347,-0.876619,0.7247,0.0838,0.6095
1702580552.066298476,0,0,8.43333,-5.26146,3.72773,-0.989429,0.7248,0.0839,0.6096
1702580552.079427561,0,0,8.43333,-5.26146,3.72773,-0.989429,0.7248,0.0839,0.6096
1702580552.093439229,0,0,8.43333,-5.26146,3.72773,-0.989429,0.7248,0.0839,0.6096
1702580552.107181105,0,0,8.43333,-5.26146,3.72773,-0.989429,0.7248,0.0839,0.6096
1702580552.120423648,0,0,8.43333,-5.26146,3.72773,-0.989429,0.7248,0.0839,0.6096
1702580552.134421316,0,0,8.43333,-5.26146,3.72773,-0.989429,0.7248,0.0839,0.6096
1702580552.148170193,0,0,8.43333,-5.26146,3.72773,-0.989429,0.7248,0.0839,0.6096
1702580552.161296652,0,0,10.5,-4.98203,3.90402,-1.09336,0.7248,0.0839,0.6096
1702580552.175300154,0,0,10.5,-4.98203,3.90402,-1.09336,0.7248,0.0839,0.6096
1702580552.189288780,0,0,10.5,-4.98203,3.90402,-1.09336,0.7248,0.0839,0.6096
1702580552.205289907,0,0,10.5,-4.98203,3.90402,-1.09336,0.7248,0.0839,0.6096
1702580552.219176741,0,0,10.5,-4.98203,3.90402,-1.09336,0.7248,0.0839,0.6096
1702580552.232290659,0,0,10.5,-4.98203,3.90402,-1.09336,0.7248,0.0839,0.6096
1702580552.246375827,0,0,10.5,-4.98203,3.90402,-1.09336,0.7248,0.0839,0.6096
1702580552.260184495,0,0,14.7583,-7.39583,4.18971,-1.25924,0.7248,0.0839,0.6096
1702580552.273439580,0,0,14.7583,-7.39583,4.18971,-1.25924,0.7247,0.0839,0.6097
1702580552.288197332,0,0,14.7583,-7.39583,4.18971,-1.25924,0.7247,0.0839,0.6097
1702580552.301431416,0,0,14.7583,-7.39583,4.18971,-1.25924,0.7247,0.0839,0.6097
1702580552.315310959,0,0,14.7583,-7.39583,4.18971,-1.25924,0.7247,0.0839,0.6097
1702580552.329380377,0,0,14.7583,-7.39583,4.18971,-1.25924,0.7247,0.0839,0.6097
1702580552.342187170,0,0,14.7583,-7.39583,4.18971,-1.25924,0.7247,0.0839,0.6097
1702580552.356435088,0,0,14.7583,-7.39583,4.18971,-1.25924,0.7247,0.0839,0.6097
1702580552.370170840,0,0,12.55,-4.08672,4.41204,-1.33444,0.7247,0.0838,0.6096
1702580552.384220716,0,0,12.55,-4.08672,4.41204,-1.33444,0.7247,0.0838,0.6096
1702580552.397312468,0,0,12.55,-4.08672,4.41204,-1.33444,0.7247,0.0838,0.6096
1702580552.411183552,0,0,12.55,-4.08672,4.41204,-1.33444,0.7247,0.0838,0.6096
1702580552.424305054,0,0,12.55,-4.08672,4.41204,-1.33444,0.7247,0.0838,0.6096
1702580552.438309430,0,0,12.55,-4.08672,4.41204,-1.33444,0.7247,0.0838,0.6096
