timeNow,imuPosX,imuPosY,uwbPosX,uwbPosY,syncPosX,syncPosY,lightHousePosX,lightHousePosY,lightHousePosZ
1702591836.625492024,21.5922,-48.2974,8.01354,-46.9135,12.209,-49.195,0.9899,0.1007,1.0365
1702591836.642868651,21.5922,-48.2974,8.01354,-46.9135,12.209,-49.195,0.9899,0.1007,1.0365
1702591836.667486778,21.5922,-48.2974,16.0125,-52.7031,12.3273,-49.3042,0.965,0.1007,1.045
1702591836.683862405,21.5922,-48.2974,16.0125,-52.7031,12.3273,-49.3042,0.965,0.1007,1.045
1702591836.699694365,21.5922,-48.2974,16.0125,-52.7031,12.3273,-49.3042,0.965,0.1007,1.045
1702591836.715859116,19.5925,-48.3278,16.0125,-52.7031,10.3276,-49.3346,0.965,0.1007,1.045
1702591836.731595701,19.5925,-48.3278,16.0125,-52.7031,10.3276,-49.3346,0.965,0.1007,1.045
1702591836.748852161,19.5925,-48.3278,16.0125,-52.7031,10.5045,-49.4394,0.94,0.1001,1.0539
1702591836.773346330,18.5926,-48.3429,16.0125,-52.7031,9.50464,-49.4545,0.94,0.1001,1.0539
1702591836.790651790,17.5927,-48.358,16.0125,-52.7031,8.50476,-49.4696,0.94,0.1001,1.0539
1702591836.806474709,17.5927,-48.358,16.0125,-52.7031,8.50476,-49.4696,0.94,0.1001,1.0539
1702591836.823635502,16.0615,-48.3805,16.0125,-52.7031,6.97359,-49.4921,0.94,0.1001,1.0539
1702591836.847623629,16.0615,-48.3805,16.0125,-52.7031,6.97359,-49.4921,0.94,0.1001,1.0539
1702591836.865044881,15.5929,-48.3873,5.72396,-49.6177,6.48066,-49.5026,0.9067,0.1,1.0654
1702591836.880586341,15.5929,-48.3873,5.72396,-49.6177,6.48066,-49.5026,0.9067,0.1,1.0654
1702591836.896703843,15.5929,-48.3873,5.72396,-49.6177,6.48066,-49.5026,0.9067,0.1,1.0654
1702591836.912720719,13.5931,-48.4174,5.72396,-49.6177,4.48089,-49.5327,0.9067,0.1,1.0654
1702591836.928993679,13.5931,-48.4174,5.72396,-49.6177,4.48089,-49.5327,0.9067,0.1,1.0654
1702591836.954558849,13.5931,-48.4174,7.99896,-52.5177,4.5904,-49.6256,0.8809,0.0996,1.0739
1702591836.969836933,13.5931,-48.4174,7.99896,-52.5177,4.5904,-49.6256,0.8809,0.0996,1.0739
1702591836.985799268,11.5934,-48.4477,7.99896,-52.5177,2.59063,-49.656,0.8809,0.0996,1.0739
1702591837.001971603,11.5934,-48.4477,7.99896,-52.5177,2.59063,-49.656,0.8809,0.0996,1.0739
1702591837.016590813,11.5934,-48.4477,7.99896,-52.5177,2.59063,-49.656,0.8809,0.0996,1.0739
1702591837.032598065,11.0228,-47.4566,7.99896,-52.5177,2.02002,-48.6649,0.8809,0.0996,1.0739
1702591837.057518651,11.0228,-47.4566,2.2875,-48.7875,2.02834,-48.6687,0.8583,0.0985,1.0824
1702591837.074771027,10.5777,-47.4638,2.2875,-48.7875,1.58326,-48.6758,0.8583,0.0985,1.0824
1702591837.091357529,10.5777,-47.4638,2.2875,-48.7875,1.58326,-48.6758,0.8583,0.0985,1.0824
1702591837.106847072,8.57793,-47.4959,2.2875,-48.7875,-0.416483,-48.708,0.8583,0.0985,1.0824
1702591837.123569199,8.57793,-47.4959,2.2875,-48.7875,-0.416483,-48.708,0.8583,0.0985,1.0824
1702591837.140097367,8.57793,-47.4959,2.2875,-48.7875,-0.416483,-48.708,0.8583,0.0985,1.0824
1702591837.164514828,8.57793,-47.4959,2.2875,-48.7875,-0.332317,-48.7104,0.8364,0.0985,1.0905
1702591837.181007705,7.57807,-47.5129,2.2875,-48.7875,-1.33217,-48.7274,0.8364,0.0985,1.0905
1702591837.197447206,7.57807,-47.5129,2.2875,-48.7875,-1.33217,-48.7274,0.8364,0.0985,1.0905
1702591837.214604791,6.57821,-47.5296,2.2875,-48.7875,-2.33203,-48.7441,0.8364,0.0985,1.0905
1702591837.230636543,6.57821,-47.5296,2.2875,-48.7875,-2.33203,-48.7441,0.8364,0.0985,1.0905
1702591837.254979629,6.57821,-47.5296,5.71354,-52.2409,-2.0816,-48.853,0.8364,0.0985,1.0905
1702591837.271589464,6.57821,-47.5296,5.71354,-52.2409,-2.0816,-48.853,0.8084,0.0982,1.1003
1702591837.287705799,6.57821,-47.5296,5.71354,-52.2409,-2.0816,-48.853,0.8084,0.0982,1.1003
1702591837.303628759,4.57851,-47.5644,5.71354,-52.2409,-4.0813,-48.8878,0.8084,0.0982,1.1003
1702591837.320731219,4.57851,-47.5644,5.71354,-52.2409,-4.0813,-48.8878,0.8084,0.0982,1.1003
1702591837.337375179,4.57851,-47.5644,5.71354,-52.2409,-4.0813,-48.8878,0.8084,0.0982,1.1003
1702591837.360572014,3.57866,-47.5814,-3.42812,-50.5219,-5.0297,-48.9551,0.8084,0.0982,1.1003
1702591837.376838266,2.57882,-47.5993,-3.42812,-50.5219,-6.02954,-48.973,0.7892,0.0974,1.107
1702591837.392722143,2.57882,-47.5993,-3.42812,-50.5219,-6.02954,-48.973,0.7892,0.0974,1.107
1702591837.409766269,2.57882,-47.5993,-3.42812,-50.5219,-6.02954,-48.973,0.7892,0.0974,1.107
1702591837.426606229,2.03352,-47.6097,-3.42812,-50.5219,-6.57484,-48.9834,0.7892,0.0974,1.107
1702591837.442783523,2.03352,-47.6097,-3.42812,-50.5219,-6.57484,-48.9834,0.7892,0.0974,1.107
1702591837.468549942,1.579,-47.6184,-6.875,-49.6602,-7.02455,-49.0129,0.7704,0.0965,1.1139
1702591837.483452360,1.579,-47.6184,-6.875,-49.6602,-7.02455,-49.0129,0.7704,0.0965,1.1139
1702591837.498872778,0.579168,-47.6367,-6.875,-49.6602,-8.02439,-49.0312,0.7704,0.0965,1.1139
1702591837.514839780,0.579168,-47.6367,-6.875,-49.6602,-8.02439,-49.0312,0.7704,0.0965,1.1139
1702591837.534328073,0.579168,-47.6367,-6.875,-49.6602,-8.02439,-49.0312,0.7704,0.0965,1.1139
1702591837.557607451,-0.420647,-47.656,-9.18333,-51.8917,-9.02915,-49.1389,0.7704,0.0965,1.1139
1702591837.574760953,-0.420647,-47.656,-9.18333,-51.8917,-9.02915,-49.1389,0.7538,0.0964,1.1195
1702591837.591836871,-0.420647,-47.656,-9.18333,-51.8917,-9.02915,-49.1389,0.7538,0.0964,1.1195
1702591837.607383289,-0.420647,-47.656,-9.18333,-51.8917,-9.02915,-49.1389,0.7538,0.0964,1.1195
1702591837.622792332,-0.420647,-47.656,-9.18333,-51.8917,-9.02915,-49.1389,0.7538,0.0964,1.1195
1702591837.646325168,-0.420647,-47.656,-9.18333,-51.8917,-9.02915,-49.1389,0.7538,0.0964,1.1195
1702591837.661569420,-1.42043,-47.6768,-3.44688,-54.7781,-9.82406,-49.3347,0.7538,0.0964,1.1195
1702591837.678569796,-1.42043,-47.6768,-3.44688,-54.7781,-9.82406,-49.3347,0.7367,0.0957,1.1254
1702591837.694648506,-1.42043,-47.6768,-3.44688,-54.7781,-9.82406,-49.3347,0.7367,0.0957,1.1254
1702591837.710578466,-2.42021,-47.6976,-3.44688,-54.7781,-10.8238,-49.3554,0.7367,0.0957,1.1254
1702591837.726725426,-2.42021,-47.6976,-3.44688,-54.7781,-10.8238,-49.3554,0.7367,0.0957,1.1254
1702591837.752662762,-2.42021,-47.6976,-13.75,-50.4117,-10.9149,-49.3883,0.7367,0.0957,1.1254
1702591837.799131683,-3.42001,-47.7179,-13.75,-50.4117,-11.9147,-49.4086,0.7367,0.0957,1.1254
1702591837.814894518,-3.42001,-47.7179,-13.75,-50.4117,-11.9147,-49.4086,0.7367,0.0957,1.1254
1702591837.831624520,-4.29028,-47.7356,-13.75,-50.4117,-12.785,-49.4263,0.7367,0.0957,1.1254
1702591837.848460980,-4.29028,-47.7356,-13.75,-50.4117,-12.785,-49.4263,0.7159,0.0959,1.1331
1702591837.863441565,-4.29028,-47.7356,-16.0417,-47.3279,-12.8864,-49.3609,0.7159,0.0959,1.1331
1702591837.879688858,-5.4195,-47.762,-16.0417,-47.3279,-14.0156,-49.3874,0.7004,0.0961,1.1386
1702591837.894327318,-5.4195,-47.762,-16.0417,-47.3279,-14.0156,-49.3874,0.7004,0.0961,1.1386
1702591837.910632070,-5.4195,-47.762,-16.0417,-47.3279,-14.0156,-49.3874,0.7004,0.0961,1.1386
1702591837.926445946,-5.4195,-47.762,-16.0417,-47.3279,-14.0156,-49.3874,0.7004,0.0961,1.1386
1702591837.951666074,-6.41909,-47.7909,-8.01354,-54.649,-14.7972,-49.5791,0.7004,0.0961,1.1386
1702591837.965328033,-6.41909,-47.7909,-8.01354,-54.649,-14.7972,-49.5791,0.7004,0.0961,1.1386
1702591837.980603202,-6.41909,-47.7909,-8.01354,-54.649,-14.7972,-49.5791,0.6861,0.0958,1.1435
1702591837.996982037,-6.41909,-47.7909,-8.01354,-54.649,-14.7972,-49.5791,0.6861,0.0958,1.1435
1702591838.013462372,-6.41909,-47.7909,-8.01354,-54.649,-14.7972,-49.5791,0.6861,0.0958,1.1435
1702591838.029807957,-7.41868,-47.8193,-8.01354,-54.649,-15.7968,-49.6076,0.6861,0.0958,1.1435
1702591838.054450001,-7.95115,-47.8342,-17.2344,-50.0914,-16.3575,-49.6371,0.6861,0.0958,1.1435
1702591838.070696127,-7.95115,-47.8342,-17.2344,-50.0914,-16.3575,-49.6371,0.6861,0.0958,1.1435
1702591838.087464337,-8.4183,-47.8472,-17.2344,-50.0914,-16.8246,-49.6501,0.6724,0.0956,1.1486
1702591838.103581839,-8.4183,-47.8472,-17.2344,-50.0914,-16.8246,-49.6501,0.6724,0.0956,1.1486
1702591838.120390299,-8.4183,-47.8472,-17.2344,-50.0914,-16.8246,-49.6501,0.6724,0.0956,1.1486
1702591838.135718551,-9.41794,-47.8741,-17.2344,-50.0914,-17.8242,-49.6769,0.6724,0.0956,1.1486
1702591838.161495761,-9.41794,-47.8741,-18.3667,-50.6021,-17.8411,-49.7057,0.6724,0.0956,1.1486
1702591838.176831596,-9.41794,-47.8741,-18.3667,-50.6021,-17.8411,-49.7057,0.6724,0.0956,1.1486
1702591838.192581306,-9.41794,-47.8741,-18.3667,-50.6021,-17.8411,-49.7057,0.6549,0.0953,1.1549
1702591838.208969183,-10.4176,-47.9002,-18.3667,-50.6021,-18.8408,-49.7319,0.6549,0.0953,1.1549
1702591838.225501143,-10.4176,-47.9002,-18.3667,-50.6021,-18.8408,-49.7319,0.6549,0.0953,1.1549
1702591838.251595979,-10.4176,-47.9002,-10.3219,-55.7102,-18.5756,-49.918,0.6549,0.0953,1.1549
1702591838.266655314,-10.4176,-47.9002,-10.3219,-55.7102,-18.5756,-49.918,0.6549,0.0953,1.1549
1702591838.282978440,-11.4173,-47.925,-10.3219,-55.7102,-19.5753,-49.9428,0.6549,0.0953,1.1549
1702591838.299595275,-11.4173,-47.925,-10.3219,-55.7102,-19.5753,-49.9428,0.6419,0.095,1.1595
1702591838.315707819,-11.4173,-47.925,-10.3219,-55.7102,-19.5753,-49.9428,0.6419,0.095,1.1595
1702591838.330503195,-12.4168,-47.9569,-10.3219,-55.7102,-20.5748,-49.9746,0.6419,0.095,1.1595
1702591838.355559698,-12.4168,-47.9569,-14.8281,-50.8805,-20.3959,-50.0028,0.6419,0.095,1.1595
1702591838.370449574,-12.4168,-47.9569,-14.8281,-50.8805,-20.3959,-50.0028,0.6419,0.095,1.1595
1702591838.386891409,-12.4168,-47.9569,-14.8281,-50.8805,-20.3959,-50.0028,0.6294,0.0946,1.1634
1702591838.403488411,-13.4163,-47.9875,-14.8281,-50.8805,-21.3955,-50.0334,0.6294,0.0946,1.1634
1702591838.419888829,-13.4163,-47.9875,-14.8281,-50.8805,-21.3955,-50.0334,0.6294,0.0946,1.1634
1702591838.435581664,-13.4163,-47.9875,-14.8281,-50.8805,-21.3955,-50.0334,0.6294,0.0946,1.1634
1702591838.458221125,-13.4163,-47.9875,-11.4583,-55.6581,-21.0862,-50.2085,0.6294,0.0946,1.1634
1702591838.475611460,-13.4163,-47.9875,-11.4583,-55.6581,-21.0862,-50.2085,0.6294,0.0946,1.1634
1702591838.491317711,-13.4163,-47.9875,-11.4583,-55.6581,-21.0862,-50.2085,0.6177,0.0946,1.1677
1702591838.508598671,-13.4163,-47.9875,-11.4583,-55.6581,-21.0862,-50.2085,0.6177,0.0946,1.1677
1702591838.524334090,-14.4159,-48.0158,-11.4583,-55.6581,-22.0858,-50.2368,0.6177,0.0946,1.1677
1702591838.540461216,-14.4159,-48.0158,-11.4583,-55.6581,-22.0858,-50.2368,0.6177,0.0946,1.1677
1702591838.565513927,-14.4159,-48.0158,-20.7,-52.1875,-22.0426,-50.2975,0.6177,0.0946,1.1677
1702591838.581637845,-14.4159,-48.0158,-20.7,-52.1875,-22.0426,-50.2975,0.6177,0.0946,1.1677
1702591838.597444139,-15.4156,-48.0417,-20.7,-52.1875,-23.0423,-50.3235,0.6071,0.0951,1.1714
1702591838.613703099,-15.4156,-48.0417,-20.7,-52.1875,-23.0423,-50.3235,0.6071,0.0951,1.1714
1702591838.629682350,-15.4156,-48.0417,-20.7,-52.1875,-23.0423,-50.3235,0.6071,0.0951,1.1714
1702591838.655405894,-15.4156,-48.0417,-19.426,-52.1115,-22.9297,-50.3791,0.6071,0.0951,1.1714
1702591838.667504521,-15.4156,-48.0417,-19.426,-52.1115,-22.9297,-50.3791,0.6071,0.0951,1.1714
1702591838.683321022,-15.4156,-48.0417,-19.426,-52.1115,-22.9297,-50.3791,0.6071,0.0951,1.1714
1702591838.699751482,-15.4156,-48.0417,-19.426,-52.1115,-22.9297,-50.3791,0.5946,0.0947,1.1756
1702591838.715521900,-16.415,-48.0765,-19.426,-52.1115,-23.9291,-50.4139,0.5946,0.0947,1.1756
1702591838.731577569,-16.415,-48.0765,-19.426,-52.1115,-23.9291,-50.4139,0.5946,0.0947,1.1756
1702591838.756341821,-16.415,-48.0765,-12.5698,-56.8958,-23.5755,-50.6156,0.5946,0.0947,1.1756
1702591838.773668865,-16.415,-48.0765,-12.5698,-56.8958,-23.5755,-50.6156,0.5946,0.0947,1.1756
1702591838.789544866,-17.4144,-48.11,-12.5698,-56.8958,-24.575,-50.6492,0.5946,0.0947,1.1756
1702591838.806604160,-17.4144,-48.11,-12.5698,-56.8958,-24.575,-50.6492,0.5865,0.0942,1.1782
1702591838.822415411,-17.4144,-48.11,-12.5698,-56.8958,-24.575,-50.6492,0.5865,0.0942,1.1782
1702591838.838559746,-17.4144,-48.11,-12.5698,-56.8958,-24.575,-50.6492,0.5865,0.0942,1.1782
1702591838.863482665,-17.4144,-48.11,-17.1406,-54.5898,-24.3436,-50.7718,0.5865,0.0942,1.1782
1702591838.880531167,-17.4144,-48.11,-17.1406,-54.5898,-24.3436,-50.7718,0.5865,0.0942,1.1782
1702591838.896396669,-17.4144,-48.11,-17.1406,-54.5898,-24.3436,-50.7718,0.5865,0.0942,1.1782
1702591838.912727379,-18.4139,-48.1412,-17.1406,-54.5898,-25.3431,-50.803,0.5791,0.0944,1.1809
1702591838.929216755,-18.4139,-48.1412,-17.1406,-54.5898,-25.3431,-50.803,0.5791,0.0944,1.1809
1702591838.954450008,-18.4139,-48.1412,-19.3198,-49.0802,-25.1556,-50.7494,0.5791,0.0944,1.1809
1702591838.968320801,-18.4139,-48.1412,-19.3198,-49.0802,-25.1556,-50.7494,0.5791,0.0944,1.1809
1702591838.983596844,-18.4139,-48.1412,-19.3198,-49.0802,-25.1556,-50.7494,0.5791,0.0944,1.1809
1702591838.999756637,-18.4139,-48.1412,-19.3198,-49.0802,-25.1556,-50.7494,0.5791,0.0944,1.1809
1702591839.014459847,-18.4139,-48.1412,-19.3198,-49.0802,-25.1556,-50.7494,0.5725,0.0943,1.1829
1702591839.030580557,-19.4135,-48.1699,-19.3198,-49.0802,-26.1552,-50.7781,0.5725,0.0943,1.1829
1702591839.055343643,-19.4135,-48.1699,-30.9656,-45.6336,-26.3049,-50.618,0.5725,0.0943,1.1829
1702591839.071848186,-19.4135,-48.1699,-30.9656,-45.6336,-26.3049,-50.618,0.5725,0.0943,1.1829
1702591839.088596271,-19.4135,-48.1699,-30.9656,-45.6336,-26.3049,-50.618,0.5725,0.0943,1.1829
1702591839.106588315,-20.4128,-48.2062,-30.9656,-45.6336,-27.3043,-50.6543,0.5576,0.0941,1.1882
1702591839.122953733,-20.4128,-48.2062,-30.9656,-45.6336,-27.3043,-50.6543,0.5576,0.0941,1.1882
1702591839.137575568,-20.4128,-48.2062,-30.9656,-45.6336,-27.3043,-50.6543,0.5576,0.0941,1.1882
1702591839.161384029,-20.4128,-48.2062,-22.9583,-54.7174,-27.169,-50.7808,0.5576,0.0941,1.1882
1702591839.178462864,-21.4122,-48.2414,-22.9583,-54.7174,-28.1684,-50.8159,0.5576,0.0941,1.1882
1702591839.194192740,-21.4122,-48.2414,-22.9583,-54.7174,-28.1684,-50.8159,0.5576,0.0941,1.1882
1702591839.210479117,-21.4122,-48.2414,-22.9583,-54.7174,-28.1684,-50.8159,0.5445,0.0941,1.1921
1702591839.226337910,-21.4122,-48.2414,-22.9583,-54.7174,-28.1684,-50.8159,0.5445,0.0941,1.1921
1702591839.251604704,-21.4122,-48.2414,-24.0406,-52.7594,-28.0399,-50.8764,0.5445,0.0941,1.1921
1702591839.265499997,-21.4122,-48.2414,-24.0406,-52.7594,-28.0399,-50.8764,0.5445,0.0941,1.1921
1702591839.280507124,-21.4122,-48.2414,-24.0406,-52.7594,-28.0399,-50.8764,0.5445,0.0941,1.1921
1702591839.296655834,-22.4117,-48.275,-24.0406,-52.7594,-29.0393,-50.91,0.5445,0.0941,1.1921
1702591839.313355794,-22.4117,-48.275,-24.0406,-52.7594,-29.0393,-50.91,0.5307,0.0941,1.1968
1702591839.329670754,-22.4117,-48.275,-24.0406,-52.7594,-29.0393,-50.91,0.5307,0.0941,1.1968
1702591839.355244965,-23.4112,-48.307,-24.0844,-54.6383,-29.8535,-51.057,0.5307,0.0941,1.1968
1702591839.372752841,-23.4112,-48.307,-24.0844,-54.6383,-29.8535,-51.057,0.5307,0.0941,1.1968
1702591839.389734843,-23.4112,-48.307,-24.0844,-54.6383,-29.8535,-51.057,0.5307,0.0941,1.1968
1702591839.404365720,-24.4286,-47.754,-24.0844,-54.6383,-30.8709,-50.504,0.5307,0.0941,1.1968
1702591839.419322971,-24.4286,-47.754,-24.0844,-54.6383,-30.8709,-50.504,0.5161,0.0939,1.2017
1702591839.436517306,-24.4286,-47.754,-24.0844,-54.6383,-30.8709,-50.504,0.5161,0.0939,1.2017
1702591839.461381892,-24.441,-47.3382,-27.6,-54.8,-30.7811,-50.2349,0.5161,0.0939,1.2017
1702591839.478336769,-24.441,-47.3382,-27.6,-54.8,-30.7811,-50.2349,0.5161,0.0939,1.2017
1702591839.494209562,-25.4406,-47.3679,-27.6,-54.8,-31.7807,-50.2647,0.5161,0.0939,1.2017
1702591839.511386105,-25.4406,-47.3679,-27.6,-54.8,-31.7807,-50.2647,0.5161,0.0939,1.2017
1702591839.527394232,-25.4406,-47.3679,-27.6,-54.8,-31.7807,-50.2647,0.5011,0.0937,1.2063
1702591839.552465026,-26.4401,-47.3974,-23.9969,-54.0164,-32.5068,-50.41,0.5011,0.0937,1.2063
1702591839.566229944,-26.4401,-47.3974,-23.9969,-54.0164,-32.5068,-50.41,0.5011,0.0937,1.2063
1702591839.581400404,-27.4397,-47.4265,-23.9969,-54.0164,-33.5064,-50.4391,0.5011,0.0937,1.2063
1702591839.598373073,-27.4397,-47.4265,-23.9969,-54.0164,-33.5064,-50.4391,0.5011,0.0937,1.2063
1702591839.614288741,-27.4397,-47.4265,-23.9969,-54.0164,-33.5064,-50.4391,0.5011,0.0937,1.2063
1702591839.630561701,-27.4397,-47.4265,-23.9969,-54.0164,-33.5064,-50.4391,0.4807,0.0932,1.213
1702591839.655411120,-28.439,-47.4649,-30.9656,-52.9836,-34.3955,-50.5555,0.4807,0.0932,1.213
1702591839.671568872,-28.439,-47.4649,-30.9656,-52.9836,-34.3955,-50.5555,0.4807,0.0932,1.213
1702591839.687358248,-28.439,-47.4649,-30.9656,-52.9836,-34.3955,-50.5555,0.4807,0.0932,1.213
1702591839.703725125,-28.439,-47.4649,-30.9656,-52.9836,-34.3955,-50.5555,0.4807,0.0932,1.213
1702591839.719485043,-28.439,-47.4649,-30.9656,-52.9836,-34.3955,-50.5555,0.4645,0.0932,1.2185
1702591839.736600336,-30.4375,-47.5406,-30.9656,-52.9836,-36.3941,-50.6312,0.4645,0.0932,1.2185
1702591839.761427006,-30.4375,-47.5406,-29.9,-55.4445,-36.1919,-50.781,0.4645,0.0932,1.2185
1702591839.778402882,-30.4375,-47.5406,-29.9,-55.4445,-36.1919,-50.781,0.4645,0.0932,1.2185
1702591839.794216467,-30.4375,-47.5406,-29.9,-55.4445,-36.1919,-50.781,0.4645,0.0932,1.2185
1702591839.815485094,-31.4368,-47.5783,-29.9,-55.4445,-37.1912,-50.8187,0.4645,0.0932,1.2185
1702591839.831809388,-31.4368,-47.5783,-29.9,-55.4445,-37.1912,-50.8187,0.4477,0.0931,1.2235
1702591839.847611889,-32.1002,-47.6033,-29.9,-55.4445,-37.8546,-50.8437,0.4477,0.0931,1.2235
1702591839.865380516,-32.1002,-47.6033,-29.9,-55.4445,-37.8546,-50.8437,0.4477,0.0931,1.2235
1702591839.880234809,-32.1002,-47.6033,-36.8667,-52.5333,-37.8238,-50.8963,0.4477,0.0931,1.2235
1702591839.896765894,-32.4361,-47.616,-36.8667,-52.5333,-38.1597,-50.909,0.4477,0.0931,1.2235
1702591839.913199271,-32.4361,-47.616,-36.8667,-52.5333,-38.1597,-50.909,0.4477,0.0931,1.2235
1702591839.929551856,-33.4354,-47.6537,-36.8667,-52.5333,-39.159,-50.9467,0.4321,0.0929,1.2284
1702591839.954249025,-33.4354,-47.6537,-33.3802,-54.2448,-38.9792,-51.0493,0.4321,0.0929,1.2284
1702591839.970321318,-33.4354,-47.6537,-33.3802,-54.2448,-38.9792,-51.0493,0.4321,0.0929,1.2284
1702591839.986203153,-34.4347,-47.6919,-33.3802,-54.2448,-39.9784,-51.0876,0.4321,0.0929,1.2284
1702591840.002613196,-34.4347,-47.6919,-33.3802,-54.2448,-39.9784,-51.0876,0.4321,0.0929,1.2284
1702591840.018321781,-34.4347,-47.6919,-33.3802,-54.2448,-39.9784,-51.0876,0.4321,0.0929,1.2284
1702591840.034703241,-34.4347,-47.6919,-33.3802,-54.2448,-39.9784,-51.0876,0.413,0.0928,1.2349
1702591840.060489202,-35.4339,-47.7305,-25.2542,-60.9982,-40.4883,-51.4335,0.413,0.0928,1.2349
1702591840.076458537,-35.4339,-47.7305,-25.2542,-60.9982,-40.4883,-51.4335,0.413,0.0928,1.2349
1702591840.092384122,-35.4339,-47.7305,-25.2542,-60.9982,-40.4883,-51.4335,0.413,0.0928,1.2349
1702591840.108582707,-35.4339,-47.7305,-25.2542,-60.9982,-40.4883,-51.4335,0.413,0.0928,1.2349
1702591840.127418834,-36.4332,-47.7695,-25.2542,-60.9982,-41.4875,-51.4724,0.4037,0.0927,1.2379
1702591840.152166461,-36.4332,-47.7695,-38.8875,-50.8898,-41.4066,-51.4543,0.3992,0.0926,1.2392
1702591840.167457671,-36.4332,-47.7695,-38.8875,-50.8898,-41.4066,-51.4543,0.3992,0.0926,1.2392
1702591840.183454423,-36.4332,-47.7695,-38.8875,-50.8898,-41.4066,-51.4543,0.3992,0.0926,1.2392
1702591840.200462383,-36.4332,-47.7695,-38.8875,-50.8898,-41.4066,-51.4543,0.3992,0.0926,1.2392
1702591840.216459135,-37.4324,-47.809,-38.8875,-50.8898,-42.4058,-51.4939,0.3992,0.0926,1.2392
1702591840.232334261,-37.4324,-47.809,-38.8875,-50.8898,-42.4058,-51.4939,0.3859,0.0924,1.2434
1702591840.257202639,-38.4316,-47.8489,-46.1667,-51.2365,-43.491,-51.5245,0.3859,0.0924,1.2434
1702591840.272667682,-38.4316,-47.8489,-46.1667,-51.2365,-43.491,-51.5245,0.3859,0.0924,1.2434
1702591840.288453267,-38.4316,-47.8489,-46.1667,-51.2365,-43.491,-51.5245,0.3859,0.0924,1.2434
1702591840.304562893,-38.4316,-47.8489,-46.1667,-51.2365,-43.491,-51.5245,0.3859,0.0924,1.2434
1702591840.320354020,-39.4308,-47.8895,-46.1667,-51.2365,-44.4901,-51.5651,0.3859,0.0924,1.2434
1702591840.337459105,-39.4308,-47.8895,-46.1667,-51.2365,-44.4901,-51.5651,0.3722,0.092,1.2477
1702591840.362516191,-39.4308,-47.8895,-41.4,-54.4156,-44.3939,-51.6538,0.3722,0.092,1.2477
1702591840.377717859,-39.4308,-47.8895,-41.4,-54.4156,-44.3939,-51.6538,0.3722,0.092,1.2477
1702591840.394469736,-39.4308,-47.8895,-41.4,-54.4156,-44.3939,-51.6538,0.3722,0.092,1.2477
1702591840.410339321,-40.4299,-47.93,-41.4,-54.4156,-45.3931,-51.6943,0.3722,0.092,1.2477
1702591840.427217489,-40.4299,-47.93,-41.4,-54.4156,-45.3931,-51.6943,0.3722,0.092,1.2477
1702591840.451456450,-41.4291,-47.9707,-41.625,-56.375,-46.2439,-51.8795,0.3546,0.0923,1.2534
1702591840.465198910,-41.4291,-47.9707,-41.625,-56.375,-46.2439,-51.8795,0.3546,0.0923,1.2534
1702591840.480469411,-41.4695,-46.9716,-41.625,-56.375,-46.2843,-50.8803,0.3546,0.0923,1.2534
1702591840.496821413,-41.4695,-46.9716,-41.625,-56.375,-46.2843,-50.8803,0.3546,0.0923,1.2534
1702591840.513211623,-41.4695,-46.9716,-41.625,-56.375,-46.2843,-50.8803,0.3546,0.0923,1.2534
1702591840.530382624,-42.4687,-47.011,-41.625,-56.375,-47.2835,-50.9198,0.3546,0.0923,1.2534
1702591840.555232335,-42.4687,-47.011,-42.5115,-55.2667,-47.1349,-51.0551,0.3413,0.0922,1.2578
1702591840.573468212,-42.4687,-47.011,-42.5115,-55.2667,-47.1349,-51.0551,0.3413,0.0922,1.2578
1702591840.589752839,-42.4687,-47.011,-42.5115,-55.2667,-47.1349,-51.0551,0.3413,0.0922,1.2578
1702591840.604216299,-43.468,-47.0487,-42.5115,-55.2667,-48.1342,-51.0928,0.3413,0.0922,1.2578
1702591840.619212050,-43.468,-47.0487,-42.5115,-55.2667,-48.1342,-51.0928,0.3413,0.0922,1.2578
1702591840.636502052,-43.468,-47.0487,-42.5115,-55.2667,-48.1342,-51.0928,0.3413,0.0922,1.2578
1702591840.661387929,-43.468,-47.0487,-45.0531,-56.3,-48.0383,-51.2548,0.3285,0.0921,1.2622
1702591840.677598473,-44.4673,-47.0855,-45.0531,-56.3,-49.0377,-51.2916,0.3285,0.0921,1.2622
1702591840.694110599,-44.4673,-47.0855,-45.0531,-56.3,-49.0377,-51.2916,0.3285,0.0921,1.2622
1702591840.711213059,-44.4673,-47.0855,-45.0531,-56.3,-49.0377,-51.2916,0.3285,0.0921,1.2622
1702591840.726208519,-44.9995,-47.1049,-45.0531,-56.3,-49.5699,-51.311,0.3285,0.0921,1.2622
1702591840.750600022,-44.9995,-47.1049,-55.3,-48.2625,-49.7482,-51.2161,0.3158,0.0919,1.2661
1702591840.765076606,-45.4666,-47.1217,-55.3,-48.2625,-50.2154,-51.233,0.3158,0.0919,1.2661
1702591840.780316191,-45.4666,-47.1217,-55.3,-48.2625,-50.2154,-51.233,0.3158,0.0919,1.2661
1702591840.796541610,-45.4666,-47.1217,-55.3,-48.2625,-50.2154,-51.233,0.3158,0.0919,1.2661
1702591840.813082320,-45.4666,-47.1217,-55.3,-48.2625,-50.2154,-51.233,0.3158,0.0919,1.2661
1702591840.828562821,-45.4666,-47.1217,-55.3,-48.2625,-50.2154,-51.233,0.3158,0.0919,1.2661
